# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID800-4103-4104 Defender critical features disabled (PowerShell).evtx,hard,C,processed,YES,100.0,75.0,YES,"800, 4103, 4104",powershell.exe,OFFSEC\admmig,"Set-MpPreference -DisableRealtimeMonitoring $true, Set-MpPreference -DisableIOAVProtection $true, Set-MpPreference -DisableBehaviorMonitoring $true, Set-MpPreference -DisableIntrusionPreventionSystem $true, Set-MpPreference -DisableInboundConnectionFiltering $true, Set-StrictMode -Off",,,0.0,36.60,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Set-MpPreference -DisableRealtimeMonitoring $true, Set-MpPreference -DisableIOAVProtection $true, Set-MpPreference -DisableBehaviorMonitoring $true, Set-MpPreference -DisableIntrusionPreventionSystem $true, Set-MpPreference -DisableInboundConnectionFiltering $true, Set-StrictMode -Off
- Network: None
- Registry: None

EXPLANATION:
The logs show a user executing PowerShell commands to sequentially disable multiple critical Windows Defender security features, including real-time monitoring, IOAV protection, behavior monitoring, and intrusion prevention. This systematic disabling of endpoint protection mechanisms is a strong indicator of malicious activity aimed at evading detection and facilitating further exploitation."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4688-5447-4950-Firewall disabled (command).evtx,hard,C,error,NO,0.0,0.0,NO,,,,,,,,0.57,,,,,,,Error: HTTP 400
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4742,4935,4662,4661,5137-DCshadow attack (GLOBAL) failed.csv",,,processed,YES,100.0,50.0,YES,"4662, 4742, 4935, 5137, 5136, 4936, 4929",,"admmig, JUMP01$",,"rootdc1.offsec.lan, jump01.offsec.lan",,0.0,38.38,3.0,6.0,4.0,3,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4662, 4742, 4935, 5137, 5136, 4936, 4929
- Processes: None
- Accounts: admmig, JUMP01$
- Commands: None
- Network: rootdc1.offsec.lan, jump01.offsec.lan
- Registry: None

EXPLANATION:
The logs show the account `admmig` repeatedly modifying the `servicePrincipalName` attribute of the `JUMP01$` computer account, specifically adding and then removing a Global Catalog SPN (`GC/jump01.offsec.lan/offsec.lan`). This pattern of SPN manipulation on a non-domain controller computer account is a known technique used to enable delegation trusts or facilitate Kerberoasting/RBCD attacks, indicating malicious intent rather than routine administration."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4103-4104-CrackMapExec payload execution.evtx,medium,A,error,NO,0.0,0.0,NO,,,,,,,,300.01,,,,,,,Error: Request timed out after 300s
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID800-4103-4104 Defender exclusion added (PowerShell).evtx,medium,C,processed,YES,100.0,75.0,YES,"800, 4103, 4104",powershell.exe,OFFSEC\admmig,"Set-MpPreference -ExclusionPath c:\document\virus\, Set-MpPreference -ExclusionExtension '.exe', Set-StrictMode -Off, prompt",,,0.0,47.80,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Set-MpPreference -ExclusionPath c:\document\virus\, Set-MpPreference -ExclusionExtension '.exe', Set-StrictMode -Off, prompt
- Network: None
- Registry: None

EXPLANATION:
The logs show the user OFFSEC\admmig executing PowerShell commands to configure Microsoft Defender Antivirus exclusions, specifically adding a directory path (c:\document\virus\) and a file extension (.exe) to bypass real-time scanning. Bypassing or disabling endpoint protection mechanisms is a well-known adversary technique used to evade detection and facilitate the execution of malicious payloads, strongly indicating malicious intent."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID5145-4624-DonPAPI full extraction.csv,,,error,NO,0.0,0.0,NO,,,,,,,,0.35,,,,,,,Error: HTTP 400
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID1-12-13-Wdigest authentication activation.evtx,easy,A,processed,YES,100.0,90.0,YES,"1, 12, 13","C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe",OFFSEC\admmig,"reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe""",,"HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential",0.0,36.69,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 12, 13
- Processes: C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe
- Accounts: OFFSEC\admmig
- Commands: reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe"" 
- Network: None
- Registry: HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential

EXPLANATION:
The logs demonstrate a coordinated sequence where `reg.exe` creates and modifies the WDigest registry key to set `UseLogonCredential` to 1. This configuration enables plaintext password caching in Windows, which is a known technique used to facilitate credential dumping attacks. The paired state changes across multiple Sysmon events confirm deliberate malicious activity rather than routine system administration."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID1-LSASS dump with LSASSY (SYSMON).evtx,easy,B,processed,YES,100.0,68.9,YES,"18, 1, 7, 11, 10","wmiprvse.exe, powershell.exe, rundll32.exe, lsass.exe",OFFSEC\admmig,"powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full | Wait-Process -Id (Get-Process rundll32).id"", ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full",,,0.0,41.06,4.1,6.0,4.0,3,17.1,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 18, 1, 7, 11, 10
- Processes: wmiprvse.exe, powershell.exe, rundll32.exe, lsass.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full;Wait-Process -Id (Get-Process rundll32).id"", ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full
- Network: None
- Registry: None

EXPLANATION:
The logs show PowerShell executing a command that leverages rundll32.exe to call the comsvcs.dll MiniDump function, which creates a full memory dump of the lsass.exe process to a temporary file. This is a definitive credential dumping technique used to extract plaintext passwords, hashes, and Kerberos tickets from memory. The sequence of process creation, full access granted to lsass, and subsequent file creation confirms an active attack targeting sensitive system credentials."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID10-Mimikatz LSASS process dump.evtx,easy,A,processed,YES,100.0,91.7,YES,"1, 10","C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe","OFFSEC\admmig, NT AUTHORITY\SYSTEM","mimikatz.exe, cmd.exe",,,0.0,36.05,5.5,6.0,4.0,4,19.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 10
- Processes: C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: mimikatz.exe, cmd.exe
- Network: None
- Registry: None

EXPLANATION:
The logs show the execution of mimikatz.exe, a well-known credential dumping tool, which subsequently accesses lsass.exe with memory read permissions (GrantedAccess 0x1010). This process chain, including the escalation to NT AUTHORITY\SYSTEM, indicates an active attempt to extract plaintext passwords, hashes, or Kerberos tickets from memory. These behaviors are definitive indicators of a credential theft attack."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID11-LSASS credentials dump via Task Manager.evtx,easy,A,processed,YES,100.0,100.0,YES,11,C:\Windows\System32\Taskmgr.exe,admmig,,,,0.0,33.92,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\System32\Taskmgr.exe
- Accounts: admmig
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Sysmon Event ID 11 indicates that Taskmgr.exe created a file named lsass (4).DMP in the user's Temp directory. Creating a memory dump of the LSASS process is a well-known adversary technique used to extract plaintext credentials and NTLM hashes. The execution of this action by Task Manager is highly anomalous and strongly indicates malicious credential dumping activity."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID11-Mimikatz LSA SSP clear text password exfiltration.evtx,easy,A,processed,YES,100.0,100.0,YES,11,C:\Windows\system32\lsass.exe,,,,,0.0,27.97,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\system32\lsass.exe
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The event shows `lsass.exe` creating a file named `mimilsa.log`, which is a known artifact produced by the Mimikatz credential dumping utility. The Sysmon rule name ""T1003"" explicitly maps to the MITRE ATT&CK technique for OS Credential Dumping. This combination strongly indicates an attacker is extracting plaintext passwords, hashes, or Kerberos tickets from the LSASS process memory."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID800-4103-4104-Firewall configuration enumerated (PowerShell).evtx,hard,C,error,NO,0.0,0.0,NO,,,,,,,,1.10,,,,,,,Error: HTTP 400
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4103-4104 - SPN discovery (moder nPowerShell).evtx,hard,C,processed,YES,100.0,80.0,YES,"4104, 4103, 4100",powershell.exe,OFFSEC\admmig,"$SPNName = 'MSSQLSvc/Svc-SQL-DB01.offsec.lan', Add-Type -AssemblyNAme System.IdentityModel, New-Object System.IdentityModel.Tokens.KerberosRequestorSecurityToken -ArgumentList $SPNName, Set-StrictMode, Out-Default, prompt",Svc-SQL-DB01.offsec.lan,,0.0,40.66,4.8,6.0,4.0,3,17.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4104, 4103, 4100
- Processes: powershell.exe
- Accounts: OFFSEC\admmig
- Commands: $SPNName = 'MSSQLSvc/Svc-SQL-DB01.offsec.lan', Add-Type -AssemblyNAme System.IdentityModel, New-Object System.IdentityModel.Tokens.KerberosRequestorSecurityToken -ArgumentList $SPNName, Set-StrictMode, Out-Default, prompt
- Network: Svc-SQL-DB01.offsec.lan
- Registry: None

EXPLANATION:
The logs show a user executing PowerShell commands to load the System.IdentityModel assembly and instantiate a KerberosRequestorSecurityToken for a specific SQL service principal name. This sequential pattern is characteristic of Kerberoasting, an attack technique used to request service tickets for offline credential extraction. Although the command failed due to credential issues, the execution flow clearly indicates malicious intent."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID6004-DNS-server-failed zone transfer.evtx,easy,A,processed,YES,100.0,90.0,YES,6004,,,,"10.23.23.9, non-existing.lan., google.com., hacking-zone.lan.",,0.0,34.90,5.4,6.0,4.0,3,18.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 6004
- Processes: None
- Accounts: None
- Commands: None
- Network: 10.23.23.9, non-existing.lan., google.com., hacking-zone.lan.
- Registry: None

EXPLANATION:
The logs show rapid sequential DNS queries from a single IP address (10.23.23.9) to multiple domains within a 25-second window, including a non-existent internal domain and a suspiciously named domain (""hacking-zone.lan""). This pattern suggests active reconnaissance or domain enumeration rather than routine user traffic."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID5145-DNS hosts files access via network share.evtx,easy,A,processed,NO,100.0,83.3,YES,5145,,admmig,,10.23.23.9,,0.0,36.32,5.0,2.0,4.0,4,15.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
The logs show Event ID 5145 indicating remote SMB access to the administrative C$ share by user admmig from IP 10.23.23.9. The activity consists exclusively of read operations on standard Windows system directories and the hosts file, with no evidence of file modification, execution, or privilege escalation. This pattern is consistent with routine remote administration, backup, or system enumeration rather than a malicious attack."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4624-Anonymous login with domain specified (DonPapi).evtx,easy,A,processed,YES,100.0,100.0,YES,4624,-,"ANONYMOUS LOGON, admmig",,10.23.123.11,,0.0,40.96,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624
- Processes: -
- Accounts: ANONYMOUS LOGON, admmig
- Commands: None
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The logs show a rapid sequence of 15 successful network logons (Event ID 4624, LogonType 3) from a single IP address (10.23.123.11) within an 8-second window. The initial connection targets ANONYMOUS LOGON, followed immediately by 14 consecutive logons to the admmig account using NTLM authentication. This pattern is highly indicative of automated network enumeration or credential testing against a specific service account, which is a common precursor to lateral movement or exploitation."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4661-Local group enumeration with RID brutforce with CME.evtx,easy,A,processed,NO,100.0,100.0,YES,"4661, 4662",C:\Windows\System32\lsass.exe,"admmig, ROOTDC1$",,,,0.0,49.14,6.0,2.0,4.0,4,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4661, 4662
- Processes: C:\Windows\System32\lsass.exe
- Accounts: admmig, ROOTDC1$
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The logs depict routine SAM and Directory Service object access initiated by the domain controller machine account (ROOTDC1$) and a user account (admmig) through lsass.exe. The sequential handle requests with high access masks to SAM_DOMAIN, SAM_ALIAS, and SAM_SERVER objects are characteristic of standard authentication, token generation, and group membership resolution processes on a domain controller, showing no signs of exploitation or malicious intent."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4624,4688,5140,5145-Eternal Romance - MS17_010_psexec (GLOBAL).csv",,,error,NO,0.0,0.0,NO,,,,,,,,300.01,,,,,,,Error: Request timed out after 300s
