# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
qwen3.6-27b,ID4661-Local group enumeration with RID brutforce with CME.evtx,easy,A,processed,YES,100.0,100.0,YES,"4661, 4662",C:\Windows\System32\lsass.exe,"admmig, ROOTDC1$",,rootdc1.offsec.lan,,0.0,205.34,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4661, 4662
- Processes: C:\Windows\System32\lsass.exe
- Accounts: admmig, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs display a rapid succession of Event ID 4661 entries where the user 'admmig' and local system account access numerous SAM objects (Server, Domain, Builtin, and Aliases) via lsass.exe with high-privilege access rights (Read Control, Write DAC, Write Owner). This sequential enumeration and request for full control over SAM database components is a strong indicator of credential dumping or unauthorized SAM manipulation, which aligns with malicious attack behavior."
qwen3.6-27b,"ID4624,4688,5140,5145-Eternal Romance - MS17_010_psexec (GLOBAL).csv",,,error,NO,0.0,0.0,NO,,,,,,,,300.01,,,,,,,Error: Request timed out after 300s
qwen3.6-27b,"ID5140-5145,4688,4697-Encrypted payload deployed with service over SMB (GLOBAL).csv",,,error,NO,0.0,0.0,NO,,,,,,,,300.01,,,,,,,Error: Request timed out after 300s
qwen3.6-27b,"ID4688,4778,4779 RDP hijack direct.evtx",easy,A,processed,YES,100.0,100.0,YES,"4688, 4779, 4778","C:\Windows\System32\cmd.exe, C:\Windows\System32\tscon.exe, C:\Windows\System32\TSTheme.exe, C:\Windows\System32\AtBroker.exe, C:\Windows\System32\rdpclip.exe, C:\Windows\System32\taskhostw.exe, C:\Windows\System32\dllhost.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\winlogon.exe","FS01$, admmig, admmarsid","cmd  /k tscon 2 /dest:rdp-tcp#8, tscon  2 /dest:rdp-tcp#8, C:\Windows\system32\TSTheme.exe -Embedding, atbroker.exe, rdpclip, taskhostw.exe, C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}, taskhostw.exe U, C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}","10.23.23.9, JUMP01",,0.0,202.39,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4779, 4778
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\tscon.exe, C:\Windows\System32\TSTheme.exe, C:\Windows\System32\AtBroker.exe, C:\Windows\System32\rdpclip.exe, C:\Windows\System32\taskhostw.exe, C:\Windows\System32\dllhost.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\winlogon.exe
- Accounts: FS01$, admmig, admmarsid
- Commands: cmd  /k tscon 2 /dest:rdp-tcp#8, tscon  2 /dest:rdp-tcp#8, C:\Windows\system32\TSTheme.exe -Embedding, atbroker.exe, rdpclip, taskhostw.exe, C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}, taskhostw.exe U, C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}
- Network: 10.23.23.9, JUMP01
- Registry: None

EXPLANATION:
The execution of `tscon.exe` via `cmd.exe` with the `/dest:rdp-tcp#8` argument indicates an RDP session hijacking attempt, where an active user session is forcibly redirected to a new remote desktop channel. This command execution is immediately followed by successful logons from the `JUMP01` host (10.23.23.9) into the newly created session, confirming an unauthorized actor is taking over existing desktop sessions. The sequential pattern of `tscon` execution followed by new RDP logons from a jump box is a strong indicator of malicious session takeover."
qwen3.6-27b,ID4688-4778 RDP hijack command execution.evtx,easy,A,error,NO,0.0,0.0,NO,,,,,,,,300.01,,,,,,,Error: Request timed out after 300s
qwen3.6-27b,"ID4688,4697,5140-5145 PSexec remote execution + admin share.evtx",easy,A,processed,YES,100.0,72.2,YES,"4624, 5140, 5145, 4674, 4697, 4688","PSEXESVC.exe, cmd.exe, conhost.exe, whoami.exe, HOSTNAME.EXE, cscript.exe, MonitoringHost.exe, services.exe","admmig, SRVDEFENDER01$, demo\admmig, LocalSystem","C:\Windows\PSEXESVC.exe, ""cmd.exe"" -u demo\admmig -p Admin1235 -accepteula , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, whoami, hostname, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs""","10.23.42.22, srvdefender01.offsec.lan",,0.0,175.99,4.3,6.0,4.0,4,18.3,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5140, 5145, 4674, 4697, 4688
- Processes: PSEXESVC.exe, cmd.exe, conhost.exe, whoami.exe, HOSTNAME.EXE, cscript.exe, MonitoringHost.exe, services.exe
- Accounts: admmig, SRVDEFENDER01$, demo\admmig, LocalSystem
- Commands: C:\Windows\PSEXESVC.exe, ""cmd.exe"" -u demo\admmig -p Admin1235 -accepteula , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, whoami, hostname, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs""
- Network: 10.23.42.22, srvdefender01.offsec.lan
- Registry: None

EXPLANATION:
The logs reveal a clear PsExec lateral movement chain where an actor from 10.23.42.22 authenticates as admmig, accesses the ADMIN$ share to deploy PSEXESVC.exe, and creates a corresponding service running as LocalSystem. The subsequent spawning of cmd.exe with explicit credentials (`-u demo\admmig -p Admin1235`) followed by immediate reconnaissance commands (`whoami`, `hostname`) confirms unauthorized remote execution. This sequential pattern of service manipulation, credential passing, and post-exploitation enumeration is a definitive indicator of malicious activity rather than routine administration."
qwen3.6-27b,ID4688-4648 Lateral movement with net use.evtx,easy,A,processed,YES,100.0,90.0,YES,"4688, 4648",C:\Windows\System32\net.exe,"admmig, hack1",net  use m: \\fs03vuln\c$ /USER:offsec\hack1,fs03vuln.offsec.lan,,0.0,108.47,5.4,6.0,4.0,4,19.4,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4648
- Processes: C:\Windows\System32\net.exe
- Accounts: admmig, hack1
- Commands: net  use m: \\fs03vuln\c$ /USER:offsec\hack1
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The logs show a user account executing net.exe to map an administrative share using explicit alternate credentials, which is immediately followed by a logon event confirming the authentication attempt over CIFS. This pattern of mapping admin shares with explicit alternate credentials is a strong indicator of lateral movement or unauthorized access attempts. Therefore, the activity is classified as malicious."
qwen3.6-27b,ID13-RDP shadow session configuration enabled (registry).evtx,easy,A,processed,YES,100.0,88.9,YES,12,C:\Windows\system32\reg.exe,,,FS03.offsec.lan,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,0.0,100.06,5.3,6.0,4.0,4,19.3,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 12
- Processes: C:\Windows\system32\reg.exe
- Accounts: None
- Commands: None
- Network: FS03.offsec.lan
- Registry: HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services

EXPLANATION:
The event shows reg.exe creating a registry key under the Terminal Services policy path, which is explicitly tagged with MITRE ATT&CK technique T1076 (Remote Desktop Protocol). Modifying these registry settings is a common post-exploitation step used by attackers to enable or configure RDP for persistent remote access. Although isolated registry changes can be administrative, the explicit technique tagging and targeted policy modification strongly indicate malicious intent."
qwen3.6-27b,ID5600-proxy configuration changed.evtx,easy,A,processed,YES,100.0,71.4,YES,5600,,,,"http://hacker-proxy.lan:123, http://hacker-bypass.com/, <local>, http://internal.lan;<local>",,0.0,102.94,4.3,6.0,4.0,2,16.3,B,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 5600
- Processes: None
- Accounts: None
- Commands: None
- Network: http://hacker-proxy.lan:123, http://hacker-bypass.com/, <local>, http://internal.lan;<local>
- Registry: None

EXPLANATION:
The logs display a rapid, sequential series of proxy configuration changes (Event ID 5600) that explicitly route traffic through suspicious endpoints named ""hacker-proxy.lan"" and ""hacker-bypass.com"". This pattern indicates deliberate manipulation of the system's WinINet settings to intercept or redirect network traffic, which is a common technique for bypassing security controls or establishing command-and-control channels. The explicit naming conventions and rapid state changes strongly point to malicious activity rather than routine administrative maintenance."
qwen3.6-27b,ID4688-netsh RDP port forwarding abuse.evtx,easy,A,processed,YES,100.0,86.7,YES,"1102, 4688, 4964, 4672, 4624, 4627","C:\Windows\System32\netsh.exe, C:\Windows\System32\cmd.exe","admmig, FS01$","netsh  I p a v l=8001 listena=0.0.0.0 connectp=3389 c=1.1.1.1, netsh  interface portproxy add v4tov4 listenaddress=0.0.0.0 listenport=48333 connectaddress=127.0.0.1 connectport=80, netsh  interface portproxy reset","10.23.23.9, fs01.offsec.lan",,0.0,166.67,5.2,6.0,4.0,4,19.2,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4964, 4672, 4624, 4627
- Processes: C:\Windows\System32\netsh.exe, C:\Windows\System32\cmd.exe
- Accounts: admmig, FS01$
- Commands: netsh  I p a v l=8001 listena=0.0.0.0 connectp=3389 c=1.1.1.1, netsh  interface portproxy add v4tov4 listenaddress=0.0.0.0 listenport=48333 connectaddress=127.0.0.1 connectport=80, netsh  interface portproxy reset
- Network: 10.23.23.9, fs01.offsec.lan
- Registry: None

EXPLANATION:
The activity sequence begins with the security log being cleared (Event 1102) by user admmig, a common anti-forensics tactic to hinder investigation. This is immediately followed by the execution of multiple netsh port proxy commands to establish covert network tunnels for RDP and HTTP traffic, facilitating lateral movement or pivoting. The combination of log wiping, special privilege assignment (Event 4672), and network redirection strongly indicates malicious attacker behavior rather than benign administration."
qwen3.6-27b,ID4688-Delete VSS backup (WMI).evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\wbem\WMIC.exe, C:\Windows\System32\VSSVC.exe, C:\Windows\System32\svchost.exe","admmig, FS03$","wmic  shadowcopy delete /nointeractive, C:\Windows\system32\vssvc.exe, C:\Windows\System32\svchost.exe -k swprv",FS03.offsec.lan,,0.0,117.54,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688, 4688
- Processes: C:\Windows\System32\wbem\WMIC.exe, C:\Windows\System32\VSSVC.exe, C:\Windows\System32\svchost.exe
- Accounts: admmig, FS03$
- Commands: wmic  shadowcopy delete /nointeractive, C:\Windows\system32\vssvc.exe, C:\Windows\System32\svchost.exe -k swprv
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The execution of wmic  shadowcopy delete /nointeractive by user admmig is a well-known anti-forensics technique used to erase Volume Shadow Copies, preventing file recovery and hindering forensic analysis. This command triggers the system's VSS service (VSSVC.exe) to perform the deletion, which aligns with common post-exploitation or ransomware preparation behaviors. The deliberate removal of shadow copies by an interactive user account strongly indicates malicious intent rather than routine system maintenance."
qwen3.6-27b,ID4688-Delete Window backup (webadmin).evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688","C:\Windows\System32\wbadmin.exe, C:\Windows\System32\wbem\WMIADAP.exe, C:\Windows\System32\wbem\WmiPrvSE.exe","admmig, FS03$","wbadmin  delete backup -backupTarget:m:\ -deleteOldest, wmiadap.exe /R /T, C:\Windows\system32\wbem\wmiprvse.exe -Embedding",,,0.0,110.96,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688
- Processes: C:\Windows\System32\wbadmin.exe, C:\Windows\System32\wbem\WMIADAP.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: admmig, FS03$
- Commands: wbadmin  delete backup -backupTarget:m:\ -deleteOldest, wmiadap.exe /R /T, C:\Windows\system32\wbem\wmiprvse.exe -Embedding
- Network: None
- Registry: None

EXPLANATION:
The sequence shows the user admmig clearing the Security event log (Event 1102) and immediately executing wbadmin to delete backups, which are classic anti-forensics techniques used to cover tracks and prevent system recovery. This rapid succession of log wiping followed by backup destruction strongly indicates malicious cleanup activity rather than routine administration. The subsequent WMI process spawns are likely part of the backup deletion operation but do not mitigate the clear anti-forensic intent."
qwen3.6-27b,ID800-4103-4104-Delete VSS backup (PowerShell).evtx,easy,A,processed,YES,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Get-WmiObject Win32_Shadowcopy | ForEach-Object {$_.Delete() | }, {$_.Delete() | }, prompt, Out-Default",,,0.0,94.57,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Get-WmiObject Win32_Shadowcopy | ForEach-Object {$_.Delete();}, {$_.Delete();}, prompt, Out-Default
- Network: None
- Registry: None

EXPLANATION:
The logs capture a PowerShell execution that enumerates and deletes all Volume Shadow Copies on the system using the `Get-WmiObject Win32_Shadowcopy | ForEach-Object {$_.Delete();}` command. This is a classic anti-forensics tactic designed to destroy backup data and prevent file recovery or incident response. The deliberate destruction of shadow copies by a user account strongly indicates malicious activity rather than routine administration."
qwen3.6-27b,ID4728-Massive account group membership change.evtx,easy,A,processed,YES,100.0,54.2,YES,4728,,"lambda-user, hack-adm-hack",,rootdc1.offsec.lan,,0.0,76.89,3.2,6.0,4.0,3,16.2,B,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728
- Processes: None
- Accounts: lambda-user, hack-adm-hack
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show the account lambda-user rapidly adding hack-adm-hack to 11 different groups within milliseconds of each other. This bulk modification of group memberships is a strong indicator of malicious privilege escalation or lateral movement preparation, as attackers frequently mass-add compromised accounts to multiple groups to gain unauthorized domain control."
qwen3.6-27b,"4624,4674,4688- CrackMap Exec SMB mimikatz.evtx",easy,B,error,NO,0.0,0.0,NO,,,,,,,,300.00,,,,,,,Error: Request timed out after 300s
qwen3.6-27b,ID325-327-IFM created - ESENT.evtx,easy,A,processed,YES,100.0,100.0,YES,"216, 325, 327","lsass, NTDS",,,rootdc1.offsec.lan,,0.0,119.86,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 216, 325, 327
- Processes: lsass, NTDS
- Accounts: None
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs reveal a sequential pattern where the lsass process accesses the NTDS.dit database via a Volume Shadow Copy, immediately followed by the NTDS service opening and copying the file to a highly suspicious non-standard directory. This behavior is characteristic of an Active Directory credential dumping attack, where an adversary extracts the domain database for offline password cracking. The combination of shadow copy access and custom file paths confirms malicious intent rather than routine system maintenance."
qwen3.6-27b,ID3-7-10-Suspicious DLL loaded (CME+Mimikatz).evtx,easy,A,processed,YES,100.0,100.0,YES,"7, 3, 10","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,,"10.23.42.38, 10.23.123.11",,0.0,99.06,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 7, 3, 10
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: None
- Network: 10.23.42.38, 10.23.123.11
- Registry: None

EXPLANATION:
The logs show a PowerShell process initiating outbound TCP connections to an external IP on port 443, followed immediately by a direct access request (0x143A) to lsass.exe. This sequence strongly indicates a credential dumping attack, where PowerShell is used to read LSASS memory for password extraction and exfiltrate the data over HTTPS. The combination of WMI library loading, network exfiltration, and LSASS memory access confirms malicious post-exploitation behavior."
qwen3.6-27b,ID4704-4705-User righ assigned to account.evtx,easy,A,processed,YES,100.0,100.0,YES,"4704, 4705",,admmig,,fs02.offsec.lan,,0.0,90.91,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4704, 4705
- Processes: None
- Accounts: admmig
- Commands: None
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
The logs display a repeated pattern of Event ID 4704 (privilege enabled) immediately followed by Event ID 4705 (privilege disabled) as the account admmig manipulates high-impact privileges like SeDebugPrivilege, SeImpersonatePrivilege, and SeCreateTokenPrivilege on a target account. This rapid enable/disable sequence of critical token privileges is a strong indicator of token manipulation or privilege escalation techniques commonly used in post-exploitation. Therefore, the activity is classified as malicious due to the clear privilege escalation pattern across paired state changes."
qwen3.6-27b,ID4661-SAM sensitive domain users & groups discovery.evtx,easy,A,processed,NO,100.0,100.0,YES,4661,C:\Windows\System32\lsass.exe,admmig,,rootdc1.offsec.lan,,0.0,125.23,6.0,1.0,4.0,3,14.0,B,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 4661
- Processes: C:\Windows\System32\lsass.exe
- Accounts: admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show a single administrative account (admmig) performing routine Security Account Manager (SAM) operations on the local domain controller via lsass.exe. These access events correspond to standard Active Directory management tasks, such as querying or modifying domain users and groups, without any indicators of unauthorized access, lateral movement, or malicious commands. Therefore, the activity is consistent with benign administrative maintenance."
qwen3.6-27b,ID5140-ADMIN$ share connection with Golden ticket.evtx,easy,A,processed,YES,100.0,77.8,YES,5140,,"not_existing_user, admmig",,"10.23.23.9, rootdc1.offsec.lan",,0.0,81.67,4.7,6.0,4.0,4,18.7,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 5140
- Processes: None
- Accounts: not_existing_user, admmig
- Commands: None
- Network: 10.23.23.9, rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show two network share access attempts (Event ID 5140) originating from the same IP address targeting sensitive administrative shares (ADMIN$ and IPC$). The presence of a suspicious account named ""not_existing_user"" alongside another account from the identical source strongly indicates credential testing or brute-force activity. This pattern of rapid, multi-account access to high-value administrative shares from a single IP is characteristic of unauthorized reconnaissance or lateral movement preparation."
qwen3.6-27b,ID4732-4733-Quick added-removed user from local group.evtx,easy,A,processed,YES,100.0,62.5,YES,"4732, 4733",,admmig,,jump01.offsec.lan,,0.0,105.00,3.8,6.0,4.0,3,16.8,B,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4732, 4733
- Processes: None
- Accounts: admmig
- Commands: None
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The logs show a rapid sequence where the account admmig adds a specific user SID to high-privilege local groups (Administrators and Backup Operators) and immediately removes them within minutes. This paired add-and-remove pattern is a classic post-exploitation technique used to temporarily escalate privileges for lateral movement or data access before cleaning up audit trails. The rapid privilege manipulation without corresponding administrative commands strongly indicates malicious activity rather than routine administration."
qwen3.6-27b,ID1-CrackMapExec payload execution.evtx,easy,B,error,NO,0.0,0.0,NO,,,,,,,,300.01,,,,,,,Error: Request timed out after 300s
qwen3.6-27b,"ID4656, 5145, 4674-Impacket secret dump via SMB.evtx",easy,A,processed,YES,100.0,85.0,YES,"1102, 4964, 4672, 4624, 5140, 5145, 4674, 4656, 4658","C:\Windows\System32\services.exe, C:\Windows\System32\lsass.exe","admmig, LOCAL SERVICE, FS03VULN$",,"10.23.23.9, 10.23.123.11",,0.0,130.62,5.1,6.0,4.0,4,19.1,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4964, 4672, 4624, 5140, 5145, 4674, 4656, 4658
- Processes: C:\Windows\System32\services.exe, C:\Windows\System32\lsass.exe
- Accounts: admmig, LOCAL SERVICE, FS03VULN$
- Commands: None
- Network: 10.23.23.9, 10.23.123.11
- Registry: None

EXPLANATION:
The logs reveal a coordinated credential dumping attack where the 'admmig' account leverages high privileges to access administrative shares (IPC$, ADMIN$, C$) and interact with critical services like svcctl, winreg, and samr. The explicit access to a file named 'Impacket secret dump.evtx' confirms the use of offensive credential harvesting tools, and the immediate Event 1102 log clear demonstrates an active attempt to cover tracks."
qwen3.6-27b,ID4688-5145-WMIexec execution via SMB.evtx,easy,A,error,NO,0.0,0.0,NO,,,,,,,,0.49,,,,,,,Error: HTTP 400
qwen3.6-27b,ID 4765 - SID history added.evtx,easy,A,processed,YES,100.0,75.0,YES,"4661, 4765, 4658",C:\Windows\System32\lsass.exe,"Administrator, maincorp.local\Domain Admins, Andrei",,,,0.0,107.96,4.5,6.0,4.0,4,18.5,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4661, 4765, 4658
- Processes: C:\Windows\System32\lsass.exe
- Accounts: Administrator, maincorp.local\Domain Admins, Andrei
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The logs show a tightly correlated sequence where the Administrator account opens a handle to the Security Account Manager (Event 4661), immediately adds user ""Andrei"" to the Domain Admins group (Event 4765), and then closes that SAM handle (Event 4658). This pattern indicates direct manipulation of high-privilege Active Directory group membership, which is a classic privilege escalation and persistence technique. While legitimate administrators can perform this task, the direct SAM access paired with immediate group modification strongly aligns with attack behaviors aimed at gaining domain-wide control."
